,E,v,sy,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,150.0,0.2,0.15,1.0,3.8194033367423468,2.0,7.6388066734846936,3.0,11.458210010227042,4.0,15.277613346969387,5.0,19.025024560747802,6.0,22.522117176367303,7.0,25.217835364669373,8.0,26.33465292552278,9.000000000000002,26.864741592613125,10.0,27.10978015332005,11.0,27.2340582576976,12.0,27.310165346197746,13.000000000000002,27.36322658721371,14.0,27.403942452412696,15.0,27.435963608397138,16.0,27.461216369020253,17.0,27.481034195019383,18.000000000000004,27.496468398643863,19.0,27.508387927156008,20.0,27.517516640731444,21.0,27.52445293809074,22.0,27.529685087678327,23.0,27.53360579714143,24.0,27.53652648833067,25.0,27.538690898541315,26.000000000000004,27.540287535381147,27.0,27.541460657313536,28.0,27.542319639302878,29.0,27.54294674009582,30.0,27.543394725126152,31.0,27.54372651335088,32.0,27.54396714994271,33.0,27.544132747993647,34.0,27.544258735022638,35.0,27.544349739365966,36.00000000000001,27.544415411704435,37.0,27.544462766977386,38.0,27.544496887223755,39.0,27.544521459046358,40.0,27.544539145923373,41.0,27.544551871770825,42.0,27.544561024953314,43.0,27.544567606547528,44.0,27.54457234529269,45.0,27.54457575106584,46.0,27.544578198385807,47.0,27.544579956714884,48.0,27.54458121986138,49.0,27.544582127179538,50.0,27.54458277884478
0,151.74219442937903,0.16703096579641494,0.24393914917507248,1.0,3.851535550145791,2.0,7.703071100291582,3.0,11.554606650437373,4.0,15.406142200583163,5.0,19.257677750728956,6.0,23.109213300874746,7.0,26.960748851020536,8.0,30.688269229954624,9.000000000000002,34.277142635600285,10.0,37.599350731605796,11.0,40.313851691225054,12.0,41.869065032341204,13.000000000000002,42.85339277804477,14.0,43.48074045201483,15.0,43.8557645874004,16.0,44.0789330496634,17.0,44.220059090926924,18.000000000000004,44.31810109046191,19.0,44.391100080192835,20.0,44.4503095474768,21.0,44.50019529792053,22.0,44.54296084587644,23.0,44.579895541374526,24.0,44.6118598377086,25.0,44.63950077219913,26.000000000000004,44.66334867847714,27.0,44.68386133795233,28.0,44.70144464208576,29.0,44.71646266970792,30.0,44.729242994833285,31.0,44.74007988690495,32.0,44.749236634657834,33.0,44.756947559803486,34.0,44.76341996918138,35.0,44.76883613859964,36.00000000000001,44.773355344828126,37.0,44.777115925526964,38.0,44.780237331694266,39.0,44.78282213392688,40.0,44.78495794706158,41.0,44.78671924437284,42.0,44.78816904040542,43.0,44.789360429424725,44.0,44.790337973603066,45.0,44.79113894102339,46.0,44.79179439823171,47.0,44.79233016543447,48.0,44.79276764465082,49.0,44.793124532374826,50.0,44.79341542878072
0,146.4657897192946,0.14511249244515334,0.28554383010859685,1.0,3.712962613513675,2.0,7.42592522702735,3.0,11.138887840541026,4.0,14.8518504540547,5.0,18.564813067568373,6.0,22.277775681082048,7.0,25.990738294595722,8.0,29.703700908109397,9.000000000000002,33.383383816929054,10.0,36.919593658779526,11.0,40.33196274859621,12.0,43.53746907373971,13.000000000000002,46.208466239932115,14.0,48.11471843382869,15.0,49.38070987154806,16.0,50.26469560760866,17.0,50.86929118382447,18.000000000000004,51.26158220927694,19.0,51.51297479627031,20.0,51.67923911271216,21.0,51.79625703250845,22.0,51.882975881155566,23.0,51.9527349709397,24.0,52.01155426261256,25.0,52.06245689196348,26.000000000000004,52.10716571258877,27.0,52.1467374390922,28.0,52.181881629573034,29.0,52.213121083267225,30.0,52.240873065841186,31.0,52.2654900718564,32.0,52.28728474797765,33.0,52.30653645805708,34.0,52.32350068596,35.0,52.338411748142626,36.00000000000001,52.35148488925905,37.0,52.36291766071398,38.0,52.37289094593306,39.0,52.38156982626373,40.0,52.38910438966788,41.0,52.395630533530394,42.0,52.40127078405789,43.0,52.406135138134914,44.0,52.410321924031486,45.0,52.41391867225036,46.0,52.41700298548175,47.0,52.41964339613139,48.0,52.42190020055857,49.0,52.423826260551216,50.0,52.4254677643421
0,146.4657897192946,0.14511249244515334,0.28554383010859685,1.0,3.712962613513675,2.0,7.42592522702735,3.0,11.138887840541026,4.0,14.8518504540547,5.0,18.564813067568373,6.0,22.277775681082048,7.0,25.990738294595722,8.0,29.703700908109397,9.000000000000002,33.383383816929054,10.0,36.919593658779526,11.0,40.33196274859621,12.0,43.53746907373971,13.000000000000002,46.208466239932115,14.0,48.11471843382869,15.0,49.38070987154806,16.0,50.26469560760866,17.0,50.86929118382447,18.000000000000004,51.26158220927694,19.0,51.51297479627031,20.0,51.67923911271216,21.0,51.79625703250845,22.0,51.882975881155566,23.0,51.9527349709397,24.0,52.01155426261256,25.0,52.06245689196348,26.000000000000004,52.10716571258877,27.0,52.1467374390922,28.0,52.181881629573034,29.0,52.213121083267225,30.0,52.240873065841186,31.0,52.2654900718564,32.0,52.28728474797765,33.0,52.30653645805708,34.0,52.32350068596,35.0,52.338411748142626,36.00000000000001,52.35148488925905,37.0,52.36291766071398,38.0,52.37289094593306,39.0,52.38156982626373,40.0,52.38910438966788,41.0,52.395630533530394,42.0,52.40127078405789,43.0,52.406135138134914,44.0,52.410321924031486,45.0,52.41391867225036,46.0,52.41700298548175,47.0,52.41964339613139,48.0,52.42190020055857,49.0,52.423826260551216,50.0,52.4254677643421
0,150.57238231916753,0.14572869463031676,0.3001980107084897,1.0,3.8171652312988145,2.0,7.634330462597629,3.0,11.451495693896442,4.0,15.268660925195258,5.0,19.085826156494072,6.0,22.902991387792884,7.0,26.7201566190917,8.0,30.537321850390516,9.000000000000002,34.354487081689335,10.0,37.99245447359861,11.0,41.54083561046102,12.0,44.901813848848754,13.000000000000002,47.78319413755317,14.0,50.08969160867542,15.0,51.54063040004621,16.0,52.558045663917156,17.0,53.276426858287955,18.000000000000004,53.753717142435384,19.0,54.06207181149728,20.0,54.26414330466945,21.0,54.40335879050843,22.0,54.50514778034701,23.0,54.58412291457508,24.0,54.64978915486336,25.0,54.706163952419224,26.000000000000004,54.75549929371347,27.0,54.799134151004566,28.0,54.8379308540229,29.0,54.87249715199818,30.0,54.90329962420872,31.0,54.93072212265217,32.0,54.955096261554914,33.0,54.97671756730896,34.0,54.9958542003088,35.0,55.01275089457404,36.00000000000001,55.027635322353625,37.0,55.04071455107223,38.0,55.05217970283083,39.0,55.062206013101125,40.0,55.070953626764116,41.0,55.078568354561504,42.0,55.08518243004452,43.0,55.09091528410196,44.0,55.09587434072716,45.0,55.100155829957544,46.0,55.10384560974479,47.0,55.107019986637646,48.0,55.10974652480225,49.0,55.11208483353664,50.0,55.11408732468096
0,141.7196707503595,0.1422188152771383,0.31722477346433064,1.0,3.592234921523801,2.0,7.184469843047602,3.0,10.776704764571402,4.0,14.368939686095205,5.0,17.961174607619004,6.0,21.553409529142805,7.0,25.145644450666605,8.0,28.73787937219041,9.000000000000002,32.33011429371421,10.0,35.92234921523801,11.0,39.36199026942914,12.0,42.744463611487376,13.000000000000002,45.97339481702117,14.0,48.9387863082466,15.0,51.51089465664675,16.0,53.32988325612239,17.0,54.62243022086126,18.000000000000004,55.56348759063474,19.0,56.25125949210554,20.0,56.728823844806605,21.0,57.05126756099473,22.0,57.269694157574584,23.0,57.42263755286253,24.0,57.53541232559009,25.0,57.62160516035811,26.000000000000004,57.69239027038245,27.0,57.75288901146037,28.0,57.80584357645631,29.0,57.852887523902815,30.0,57.895043924801115,31.0,57.93299666625103,32.0,57.9672376793956,33.0,57.99814710677743,34.0,58.02603728249708,35.0,58.051177102744525,36.00000000000001,58.0738056923161,37.0,58.0941401777789,38.0,58.11238018783307,39.0,58.12871052282846,40.0,58.14330279571094,41.0,58.15631649598642,42.0,58.167899733827085,43.0,58.17818981217022,44.0,58.187313712280236,45.0,58.19538854195398,46.0,58.20252197397475,47.0,58.20881268930318,48.0,58.214350831364285,49.0,58.21921847270915,50.0,58.223490092189074
0,149.27850822903653,0.10600673299799725,0.32560829228417865,1.0,3.7821336132403394,2.0,7.564267226480679,3.0,11.346400839721017,4.0,15.128534452961357,5.0,18.910668066201694,6.0,22.692801679442034,7.0,26.474935292682375,8.0,30.25706890592272,9.000000000000002,34.039202519163055,10.0,37.76838781105905,11.0,41.37131621313766,12.0,44.84793921082671,13.000000000000002,48.165026450433515,14.0,51.03734124501723,15.0,53.47132532051295,16.0,55.0935669623281,17.0,56.30204011548612,18.000000000000004,57.22476299950185,19.0,57.88665519851172,20.0,58.3384280395256,21.0,58.63994195694197,22.0,58.84350359494264,23.0,58.98489839422169,24.0,59.08973952857092,25.0,59.17307110588288,26.000000000000004,59.24238299137989,27.0,59.30195801685455,28.0,59.35428285189777,29.0,59.40085033529712,30.0,59.44260536756255,31.0,59.48018998006617,32.0,59.51407488616907,33.0,59.544630520050795,34.0,59.57216577441892,35.0,59.59694938808235,36.00000000000001,59.619221931646806,37.0,59.63920264727097,38.0,59.65709344310778,39.0,59.67308129986012,40.0,59.68733978522467,41.0,59.70003006646612,42.0,59.711301643166045,43.0,59.721292928239535,44.0,59.73013175184856,45.0,59.73793583168599,46.0,59.74481323442143,47.0,59.75086284154823,48.0,59.75617482553413,49.0,59.76083113744951,50.0,59.76488013547672
0,149.27850822903653,0.10600673299799725,0.32560829228417865,1.0,3.7821336132403394,2.0,7.564267226480679,3.0,11.346400839721017,4.0,15.128534452961357,5.0,18.910668066201694,6.0,22.692801679442034,7.0,26.474935292682375,8.0,30.25706890592272,9.000000000000002,34.039202519163055,10.0,37.76838781105905,11.0,41.37131621313766,12.0,44.84793921082671,13.000000000000002,48.165026450433515,14.0,51.03734124501723,15.0,53.47132532051295,16.0,55.0935669623281,17.0,56.30204011548612,18.000000000000004,57.22476299950185,19.0,57.88665519851172,20.0,58.3384280395256,21.0,58.63994195694197,22.0,58.84350359494264,23.0,58.98489839422169,24.0,59.08973952857092,25.0,59.17307110588288,26.000000000000004,59.24238299137989,27.0,59.30195801685455,28.0,59.35428285189777,29.0,59.40085033529712,30.0,59.44260536756255,31.0,59.48018998006617,32.0,59.51407488616907,33.0,59.544630520050795,34.0,59.57216577441892,35.0,59.59694938808235,36.00000000000001,59.619221931646806,37.0,59.63920264727097,38.0,59.65709344310778,39.0,59.67308129986012,40.0,59.68733978522467,41.0,59.70003006646612,42.0,59.711301643166045,43.0,59.721292928239535,44.0,59.73013175184856,45.0,59.73793583168599,46.0,59.74481323442143,47.0,59.75086284154823,48.0,59.75617482553413,49.0,59.76083113744951,50.0,59.76488013547672
0,149.27850822903653,0.10600673299799725,0.32560829228417865,1.0,3.7821336132403394,2.0,7.564267226480679,3.0,11.346400839721017,4.0,15.128534452961357,5.0,18.910668066201694,6.0,22.692801679442034,7.0,26.474935292682375,8.0,30.25706890592272,9.000000000000002,34.039202519163055,10.0,37.76838781105905,11.0,41.37131621313766,12.0,44.84793921082671,13.000000000000002,48.165026450433515,14.0,51.03734124501723,15.0,53.47132532051295,16.0,55.0935669623281,17.0,56.30204011548612,18.000000000000004,57.22476299950185,19.0,57.88665519851172,20.0,58.3384280395256,21.0,58.63994195694197,22.0,58.84350359494264,23.0,58.98489839422169,24.0,59.08973952857092,25.0,59.17307110588288,26.000000000000004,59.24238299137989,27.0,59.30195801685455,28.0,59.35428285189777,29.0,59.40085033529712,30.0,59.44260536756255,31.0,59.48018998006617,32.0,59.51407488616907,33.0,59.544630520050795,34.0,59.57216577441892,35.0,59.59694938808235,36.00000000000001,59.619221931646806,37.0,59.63920264727097,38.0,59.65709344310778,39.0,59.67308129986012,40.0,59.68733978522467,41.0,59.70003006646612,42.0,59.711301643166045,43.0,59.721292928239535,44.0,59.73013175184856,45.0,59.73793583168599,46.0,59.74481323442143,47.0,59.75086284154823,48.0,59.75617482553413,49.0,59.76083113744951,50.0,59.76488013547672
0,147.21230686770204,0.09432459701214267,0.3979662446694922,1.0,3.730686341312381,2.0,7.461372682624762,3.0,11.192059023937142,4.0,14.922745365249524,5.0,18.653431706561904,6.0,22.384118047874285,7.0,26.114804389186666,8.0,29.845490730499048,9.000000000000002,33.57617707181143,10.0,37.30686341312381,11.0,41.037549754436185,12.0,44.76188989696968,13.000000000000002,48.31670467298828,14.0,51.850094305466556,15.0,55.23455413868312,16.0,58.48881935284136,17.0,61.384035686355894,18.000000000000004,64.06993349207147,19.0,65.95435728918197,20.0,67.48051766075426,21.0,68.68428241583149,22.0,69.65749274663304,23.0,70.41089531693018,24.0,70.97147687265064,25.0,71.37700264282908,26.000000000000004,71.66730407420279,27.0,71.87648299348176,28.0,72.02990861076555,29.0,72.1478228170174,30.0,72.24311941342651,31.0,72.3229723407575,32.0,72.39190349233851,33.0,72.45275625241557,34.0,72.5073389084119,35.0,72.55682548424937,36.00000000000001,72.60200219234163,37.0,72.64341913276647,38.0,72.68148098416587,39.0,72.71650125783259,40.0,72.7487349462669,41.0,72.77839831914372,42.0,72.80568103442106,43.0,72.83075362428112,44.0,72.85377217682067,45.0,72.87488130421431,46.0,72.89421605547109,47.0,72.91190317404059,48.0,72.92806194580213,49.0,72.94280478949423,50.0,72.95623768474856
