,E,v,sy,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,150.0,0.2,0.15,1.0,3.8194033367423468,2.0,7.6388066734846936,3.0,11.458210010227042,4.0,15.277613346969387,5.0,19.025024560747802,6.0,22.522117176367303,7.0,25.217835364669373,8.0,26.33465292552278,9.000000000000002,26.864741592613125,10.0,27.10978015332005,11.0,27.2340582576976,12.0,27.310165346197746,13.000000000000002,27.36322658721371,14.0,27.403942452412696,15.0,27.435963608397138,16.0,27.461216369020253,17.0,27.481034195019383,18.000000000000004,27.496468398643863,19.0,27.508387927156008,20.0,27.517516640731444,21.0,27.52445293809074,22.0,27.529685087678327,23.0,27.53360579714143,24.0,27.53652648833067,25.0,27.538690898541315,26.000000000000004,27.540287535381147,27.0,27.541460657313536,28.0,27.542319639302878,29.0,27.54294674009582,30.0,27.543394725126152,31.0,27.54372651335088,32.0,27.54396714994271,33.0,27.544132747993647,34.0,27.544258735022638,35.0,27.544349739365966,36.00000000000001,27.544415411704435,37.0,27.544462766977386,38.0,27.544496887223755,39.0,27.544521459046358,40.0,27.544539145923373,41.0,27.544551871770825,42.0,27.544561024953314,43.0,27.544567606547528,44.0,27.54457234529269,45.0,27.54457575106584,46.0,27.544578198385807,47.0,27.544579956714884,48.0,27.54458121986138,49.0,27.544582127179538,50.0,27.54458277884478
0,150.0,0.2,0.15,1.0,3.8194033367423468,2.0,7.6388066734846936,3.0,11.458210010227042,4.0,15.277613346969387,5.0,19.025024560747802,6.0,22.522117176367303,7.0,25.217835364669373,8.0,26.33465292552278,9.000000000000002,26.864741592613125,10.0,27.10978015332005,11.0,27.2340582576976,12.0,27.310165346197746,13.000000000000002,27.36322658721371,14.0,27.403942452412696,15.0,27.435963608397138,16.0,27.461216369020253,17.0,27.481034195019383,18.000000000000004,27.496468398643863,19.0,27.508387927156008,20.0,27.517516640731444,21.0,27.52445293809074,22.0,27.529685087678327,23.0,27.53360579714143,24.0,27.53652648833067,25.0,27.538690898541315,26.000000000000004,27.540287535381147,27.0,27.541460657313536,28.0,27.542319639302878,29.0,27.54294674009582,30.0,27.543394725126152,31.0,27.54372651335088,32.0,27.54396714994271,33.0,27.544132747993647,34.0,27.544258735022638,35.0,27.544349739365966,36.00000000000001,27.544415411704435,37.0,27.544462766977386,38.0,27.544496887223755,39.0,27.544521459046358,40.0,27.544539145923373,41.0,27.544551871770825,42.0,27.544561024953314,43.0,27.544567606547528,44.0,27.54457234529269,45.0,27.54457575106584,46.0,27.544578198385807,47.0,27.544579956714884,48.0,27.54458121986138,49.0,27.544582127179538,50.0,27.54458277884478
0,149.9996067426973,0.20349907692474753,0.15311052091710867,1.0,3.821030875742557,2.0,7.642061751485114,3.0,11.46309262722767,4.0,15.284123502970228,5.0,19.051526215321687,6.0,22.59289007506443,7.0,25.48301565402247,8.0,26.76062876886637,9.000000000000002,27.358061811609645,10.0,27.638506500559398,11.0,27.778353672185602,12.0,27.861638040730753,13.000000000000002,27.919036513791777,14.0,27.962436621577424,15.0,27.996627196520627,16.0,28.023719962779573,17.0,28.045114399021177,18.000000000000004,28.06189253558253,19.0,28.07494532974849,20.0,28.085017746043818,21.0,28.092729985380792,22.0,28.098592442388018,23.0,28.103019412849527,24.0,28.10634256036703,25.0,28.108823943169885,26.000000000000004,28.110668156738452,27.0,28.112033227867393,28.0,28.113040060657557,29.0,28.113780391153863,30.0,28.11432332300415,31.0,28.114720587275105,32.0,28.115010702677544,33.0,28.115222218577163,34.0,28.11537621238764,35.0,28.115488193221804,36.00000000000001,28.115569540574967,37.0,28.11562865559107,38.0,28.115671480666713,39.0,28.115702520344442,40.0,28.11572500794594,41.0,28.11574129270038,42.0,28.115753081316303,43.0,28.115761612604533,44.0,28.11576778508367,45.0,28.115772251335013,46.0,28.115775480787455,47.0,28.115777815549837,48.0,28.115779503249716,49.0,28.115780723069175,50.0,28.11578160462801
0,149.11727787875208,0.19110558028389582,0.1608422740873142,1.0,3.793096082900672,2.0,7.586192165801344,3.0,11.379288248702014,4.0,15.172384331602688,5.0,18.957115454162448,6.0,22.533504118961446,7.0,25.66644737565814,8.0,27.61899623421925,9.000000000000002,28.47337919087927,10.0,28.895791342432226,11.0,29.101310056810828,12.0,29.213660159170953,13.000000000000002,29.28621559830849,14.0,29.338711741727572,15.0,29.379929322484895,16.0,29.412941825271602,17.0,29.43946766152307,18.000000000000004,29.460702989215367,19.0,29.47759482414872,20.0,29.490933894767533,21.0,29.501389536294155,22.0,29.509526439635565,23.0,29.51581625858088,24.0,29.520648118958544,25.0,29.52433901085432,26.000000000000004,29.52714402506622,27.0,29.529266121364902,28.0,29.530865120930986,29.0,29.532065713442393,30.0,29.532964382194585,31.0,29.533635245924348,32.0,29.53413488341691,33.0,29.53450624706355,34.0,29.5347817894815,35.0,29.534985929483426,36.00000000000001,29.5351369759184,37.0,29.535248614794007,38.0,29.535331049879836,39.0,29.535391945796672,40.0,29.535436792028488,41.0,29.535469836372865,42.0,29.535494174136847,43.0,29.535512091764996,44.0,29.535525278118307,45.0,29.535534979580962,46.0,29.535542115315405,47.0,29.535547367125584,48.0,29.535551228086746,49.0,29.535554066070727,50.0,29.53555615182427
0,149.11727787875208,0.19110558028389582,0.1608422740873142,1.0,3.793096082900672,2.0,7.586192165801344,3.0,11.379288248702014,4.0,15.172384331602688,5.0,18.957115454162448,6.0,22.533504118961446,7.0,25.66644737565814,8.0,27.61899623421925,9.000000000000002,28.47337919087927,10.0,28.895791342432226,11.0,29.101310056810828,12.0,29.213660159170953,13.000000000000002,29.28621559830849,14.0,29.338711741727572,15.0,29.379929322484895,16.0,29.412941825271602,17.0,29.43946766152307,18.000000000000004,29.460702989215367,19.0,29.47759482414872,20.0,29.490933894767533,21.0,29.501389536294155,22.0,29.509526439635565,23.0,29.51581625858088,24.0,29.520648118958544,25.0,29.52433901085432,26.000000000000004,29.52714402506622,27.0,29.529266121364902,28.0,29.530865120930986,29.0,29.532065713442393,30.0,29.532964382194585,31.0,29.533635245924348,32.0,29.53413488341691,33.0,29.53450624706355,34.0,29.5347817894815,35.0,29.534985929483426,36.00000000000001,29.5351369759184,37.0,29.535248614794007,38.0,29.535331049879836,39.0,29.535391945796672,40.0,29.535436792028488,41.0,29.535469836372865,42.0,29.535494174136847,43.0,29.535512091764996,44.0,29.535525278118307,45.0,29.535534979580962,46.0,29.535542115315405,47.0,29.535547367125584,48.0,29.535551228086746,49.0,29.535554066070727,50.0,29.53555615182427
0,153.03481248844113,0.1960838211431401,0.1798198446837573,1.0,3.894891227844432,2.0,7.789782455688864,3.0,11.684673683533298,4.0,15.579564911377728,5.0,19.474456139222163,6.0,23.258533335281847,7.0,26.815251214212747,8.0,29.743395129763446,9.000000000000002,31.22288113501316,10.0,31.963329018916042,11.0,32.347394737962105,12.0,32.544827805671716,13.000000000000002,32.65866513651917,14.0,32.734976514459476,15.0,32.79095276887667,16.0,32.83557235821108,17.0,32.8718864280539,18.000000000000004,32.90158422943441,19.0,32.92582181506346,20.0,32.945505726000334,21.0,32.961394787483755,22.0,32.97413885796528,23.0,32.98429593125733,24.0,32.992342182836694,25.0,32.998680052141474,26.000000000000004,33.00364599046316,27.0,33.007518224269624,28.0,33.010524432766026,29.0,33.0128491179557,30.0,33.014640458217215,31.0,33.016016497310154,32.0,33.017070590618964,33.0,33.01787609168272,34.0,33.01849030809221,35.0,33.01895778598078,36.00000000000001,33.01931299875713,37.0,33.0195825216346,38.0,33.01978677213897,39.0,33.01994139089256,40.0,33.02005832870927,41.0,33.02014669689837,42.0,33.02021350276793,43.0,33.02026386688091,44.0,33.020301854566476,45.0,33.02033049597145,46.0,33.02035208217042,47.0,33.02036834558588,48.0,33.02038059516852,49.0,33.02038981923239,50.0,33.020396763556164
0,151.31349625713239,0.20195990774424422,0.1985907155744788,1.0,3.8537651747773185,2.0,7.707530349554637,3.0,11.561295524331955,4.0,15.415060699109274,5.0,19.26882587388659,6.0,23.12259104866391,7.0,26.800410700085365,8.0,30.242601357356907,9.000000000000002,33.045778625215526,10.0,34.468474652803316,11.0,35.235712494700245,12.0,35.66079619970247,13.000000000000002,35.89015983290643,14.0,36.02398924971984,15.0,36.11272119970646,16.0,36.178138254557226,17.0,36.2292784514858,18.000000000000004,36.271414462373095,19.0,36.30652216368021,20.0,36.33583253387444,21.0,36.360247753757136,22.0,36.380500672477645,23.0,36.397217393814785,24.0,36.41094311709076,25.0,36.422154134215795,26.000000000000004,36.431264818200155,27.0,36.43863300683259,28.0,36.44456503035236,29.0,36.44932075846663,30.0,36.453118691047166,31.0,36.45614098945274,32.0,36.45853831740798,33.0,36.46043437602316,34.0,36.461930049860754,35.0,36.46310711624068,36.00000000000001,36.46403150145292,37.0,36.464756092363146,38.0,36.46532312946736,39.0,36.46576621841463,40.0,36.46611200257157,41.0,36.46638154068908,42.0,36.46659143240148,43.0,36.466754731185084,44.0,36.466881680337636,45.0,36.46698039173037,46.0,36.46705703144155,47.0,36.46711645116602,48.0,36.46716253602372,49.0,36.46719826604138,50.0,36.46722595792594
0,145.61320419423734,0.25254598989545013,0.2113675645687999,1.0,3.7387894075522237,2.0,7.477578815104447,3.0,11.21636822265667,4.0,14.955157630208895,5.0,18.693947037761117,6.0,22.43273644531334,7.0,26.132287491954557,8.0,29.688562598680274,9.000000000000002,32.99128558764952,10.0,35.62124650690664,11.0,36.89764522414735,12.0,37.58572179984872,13.000000000000002,37.97197872235894,14.0,38.19246884610824,15.0,38.32752371106403,16.0,38.41957123906538,17.0,38.48857937406417,18.000000000000004,38.543667244195326,19.0,38.58914818407188,20.0,38.626621328070584,21.0,38.65820027861914,22.0,38.68487995820203,23.0,38.7073514758911,24.0,38.72620358215861,25.0,38.7419511187352,26.000000000000004,38.755047891530594,27.0,38.765893515405956,28.0,38.774838083499304,29.0,38.782186183351264,30.0,38.78820080925352,31.0,38.79310731169939,32.0,38.79709735948337,33.0,38.800332833275185,34.0,38.802949562032126,35.0,38.80506082759287,36.00000000000001,38.806760584446806,37.0,38.80812636402509,38.0,38.809221852529326,39.0,38.81009914692914,40.0,38.810800705083516,41.0,38.81136101334688,42.0,38.81180799916579,43.0,38.81216421778747,44.0,38.81244784198379,45.0,38.8126734822409,46.0,38.812852862658666,47.0,38.81299537520841,48.0,38.81310861741666,49.0,38.81319848800132,50.0,38.81326972644791
0,146.22295842612039,0.24494179747930825,0.21397694150878724,1.0,3.748947653929463,2.0,7.497895307858926,3.0,11.246842961788388,4.0,14.995790615717851,5.0,18.744738269647314,6.0,22.493685923576777,7.0,26.210983201754924,8.0,29.779200156305837,9.000000000000002,33.107509091680406,10.0,35.802005083095814,11.0,37.22347359751924,12.0,37.97406323159531,13.000000000000002,38.39576566758416,14.0,38.636195158710855,15.0,38.781675090597616,16.0,38.87931705044062,17.0,38.95165823915633,18.000000000000004,39.00903338256665,19.0,39.05629292380001,20.0,39.095133878186935,21.0,39.128042139632704,22.0,39.15591632764149,23.0,39.179464017560534,24.0,39.1992824316755,25.0,39.215892346671005,26.000000000000004,39.22975318258966,27.0,39.24127063171067,28.0,39.25080147724053,29.0,39.25865748711813,30.0,39.265109104510564,31.0,39.270389159920484,32.0,39.2746966210281,33.0,39.2782003166529,34.0,39.281042550947,35.0,39.283342530765026,36.00000000000001,39.285199547100156,37.0,39.28669587230814,38.0,39.28789935436395,39.0,39.288865705669366,40.0,39.28964049631905,41.0,39.29026087034089,42.0,39.290757008739504,43.0,39.291153365825906,44.0,39.29146970596646,45.0,39.29172196711881,46.0,39.29192297583721,47.0,39.292083036211515,48.0,39.29221050612527,49.0,39.29231189292085,50.0,39.292392495011676
0,146.72456409868266,0.25133806149016324,0.24433277669292047,1.0,3.766425671790472,2.0,7.532851343580944,3.0,11.299277015371416,4.0,15.065702687161888,5.0,18.83212835895236,6.0,22.598554030742832,7.0,26.3649797025333,8.0,30.09116388997391,9.000000000000002,33.67603086142764,10.0,37.074879792828824,11.0,39.94341546150968,12.0,41.97002374908513,13.000000000000002,42.986869121467244,14.0,43.573402224814586,15.0,43.92916400492893,16.0,44.14603993438189,17.0,44.28643865175388,18.000000000000004,44.38548101429353,19.0,44.46115166134302,20.0,44.52237016608285,21.0,44.573631169155604,22.0,44.61719353955934,23.0,44.65402493355829,24.0,44.6858610503442,25.0,44.71334673524526,26.000000000000004,44.737018354399005,27.0,44.7573426930031,28.0,44.77473488256563,29.0,44.78956710792472,30.0,44.80217331494886,31.0,44.81285225710731,32.0,44.82186992319627,33.0,44.829461794448235,34.0,44.83583510239184,35.0,44.84117112955137,36.00000000000001,44.845627536869344,37.0,44.84934067890789,38.0,44.852427862992855,39.0,44.85498951250238,40.0,44.85711120256262,41.0,44.85886554573665,42.0,44.860313914327556,43.0,44.861507993846104,44.0,44.86249116865874,45.0,44.8632997457602,46.0,44.86396402610403,47.0,44.864509235162416,48.0,44.86495632559651,49.0,44.865322665328115,50.0,44.865622624119496
