,E,v,sy,H,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,150.0,0.2,0.15,0.15,2.0,7.6388066734846936,4.0,15.277613346969387,6.0,22.522222942316162,8.0,26.287962941292484,10.0,27.12360828306539,12.0,27.41171611515197,14.0,27.56913582826988,16.0,27.684665665696865,18.000000000000004,27.777836378729344,20.0,27.85683520212608,22.0,27.926774535757218,24.0,27.991071051453872,26.000000000000004,28.05195325081733,28.0,28.110820480333707,30.0,28.168522039220043,32.0,28.225559521687504,34.0,28.282205166516444,36.00000000000001,28.338626584196927,38.0,28.39494230984142,40.0,28.451187996130436,42.0,28.50739787331705,44.0,28.56352796300016,46.0,28.61963267705883,48.0,28.675732753136476,50.0,28.731830155942596,52.00000000000001,28.78789330927309,54.0,28.843872679812804,56.0,28.899675371428252,58.0,28.955454919714512,60.0,29.011217250600453,62.0,29.066963990192868,64.0,29.12269545983311,66.0,29.178411396667812,68.0,29.234111123878268,70.0,29.289793781348322,72.00000000000001,29.345458327997,74.0,29.401103558774025,76.0,29.456728106744006,78.0,29.512330435705064,80.0,29.567908775297624,82.0,29.6234612931022,84.0,29.67898579547708,86.0,29.734479820308596,88.0,29.789940756046676,90.0,29.845365520496877,92.0,29.90075069143897,94.0,29.956092409490175,96.0,30.01138627415963,98.0,30.066627433663186,100.0,30.121810281132777
0,150.34758684457267,0.2080728015686731,0.15591381184146014,0.15109931406497099,2.0,7.664290274737592,4.0,15.328580549475184,6.0,22.70406610326401,8.0,27.126817214383188,10.0,28.116660940233388,12.0,28.45144659283055,14.0,28.624848903489614,16.0,28.748360878295124,18.000000000000004,28.847177950257503,20.0,28.93033568979428,22.0,29.003299719628913,24.0,29.069766409611102,26.000000000000004,29.13220568182313,28.0,29.19221042587748,30.0,29.250773412562715,32.0,29.308496189080824,34.0,29.365735303660742,36.00000000000001,29.42269856873373,38.0,29.47948139160575,40.0,29.536175228275507,42.0,29.592824330444653,44.0,29.649435339959886,46.0,29.70602322427244,48.0,29.762544840701004,50.0,29.819051773562084,52.00000000000001,29.875556543085743,54.0,29.932060003469747,56.0,29.988522560559456,58.0,30.04489071022776,60.0,30.10109201704538,62.0,30.15726761458187,64.0,30.213424380373212,66.0,30.269564322959216,68.0,30.325687962163542,70.0,30.381795139211278,72.00000000000001,30.43788522300739,74.0,30.493957366540794,76.0,30.550010519123756,78.0,30.606043450131924,80.0,30.662054755314546,82.0,30.718042852102,84.0,30.774005914808438,86.0,30.829942054162984,88.0,30.885849010370727,90.0,30.941724250673776,92.0,30.997565093645246,94.0,31.053368381499563,96.0,31.10913061719197,98.0,31.16484786854409,100.0,31.22051570965844
0,150.34168197098438,0.2189995739072999,0.16115965461650644,0.15285991236381535,2.0,7.675705976146104,4.0,15.351411952292208,6.0,22.806562417365303,8.0,27.82358159061881,10.0,28.987083267883385,12.0,29.370611624569296,14.0,29.56046327238837,16.0,29.691677508681604,18.000000000000004,29.795951733775876,20.0,29.883246630750975,22.0,29.95934721311285,24.0,30.028180578360207,26.000000000000004,30.092418681878343,28.0,30.15382232963335,30.0,30.213513498194647,32.0,30.27218696752511,34.0,30.330263315010964,36.00000000000001,30.387992706001068,38.0,30.445521973237266,40.0,30.502936441004614,42.0,30.560274938859095,44.0,30.617563999810184,46.0,30.674835254376145,48.0,30.732082023443763,50.0,30.78931564597108,52.00000000000001,30.84649194675763,54.0,30.903648353428352,56.0,30.960803521262786,58.0,31.017957945980317,60.0,31.075088080653483,62.0,31.132147411724123,64.0,31.188991189894363,66.0,31.245801856469186,68.0,31.302590184918802,70.0,31.359359362818065,72.00000000000001,31.416110193322396,74.0,31.472842758051776,76.0,31.52955648613435,78.0,31.586250522920864,80.0,31.642923761164816,82.0,31.699574877150624,84.0,31.756202343793298,86.0,31.812804379994702,88.0,31.86937912675728,90.0,31.92592436135829,92.0,31.98243759195283,94.0,32.03891617724329,96.0,32.09535701771754,98.0,32.151756686765864,100.0,32.20811134133499
0,149.9824708496536,0.17199774429270662,0.16583879213948918,0.17120799593359207,2.0,7.6166178057164045,4.0,15.233235611432809,6.0,22.657464042509687,8.0,28.11231588074371,10.0,29.65454324490661,12.0,30.161456200283702,14.0,30.387202866152197,16.0,30.537495196291214,18.000000000000004,30.65663811709448,20.0,30.75683668936791,22.0,30.844311004196058,24.0,30.923235681665577,26.000000000000004,30.99654761764022,28.0,31.066268561480772,30.0,31.133717442534394,32.0,31.199696236828117,34.0,31.264890451866368,36.00000000000001,31.329563177833705,38.0,31.393922119454658,40.0,31.458072789991633,42.0,31.52213604534662,44.0,31.58612971022238,46.0,31.649989259532838,48.0,31.713583045560526,50.0,31.77714753326516,52.00000000000001,31.84069539921778,54.0,31.904228396254947,56.0,31.967746565911053,58.0,32.03124921787864,60.0,32.09473562999722,62.0,32.158204804871055,64.0,32.221655678774674,66.0,32.28508707805771,68.0,32.34849771174623,70.0,32.411886159643124,72.00000000000001,32.47525085725623,74.0,32.53859003037551,76.0,32.60190185518969,78.0,32.66518417417546,80.0,32.728434634532604,82.0,32.791650560511236,84.0,32.85482912720046,86.0,32.917967016325754,88.0,32.981060559851926,90.0,33.044105638055846,92.0,33.10709757026697,94.0,33.1700312169667,96.0,33.232900650984625,98.0,33.295699227909864,100.0,33.35841945262071
0,149.9824708496536,0.17199774429270662,0.16583879213948918,0.17120799593359207,2.0,7.6166178057164045,4.0,15.233235611432809,6.0,22.657464042509687,8.0,28.11231588074371,10.0,29.65454324490661,12.0,30.161456200283702,14.0,30.387202866152197,16.0,30.537495196291214,18.000000000000004,30.65663811709448,20.0,30.75683668936791,22.0,30.844311004196058,24.0,30.923235681665577,26.000000000000004,30.99654761764022,28.0,31.066268561480772,30.0,31.133717442534394,32.0,31.199696236828117,34.0,31.264890451866368,36.00000000000001,31.329563177833705,38.0,31.393922119454658,40.0,31.458072789991633,42.0,31.52213604534662,44.0,31.58612971022238,46.0,31.649989259532838,48.0,31.713583045560526,50.0,31.77714753326516,52.00000000000001,31.84069539921778,54.0,31.904228396254947,56.0,31.967746565911053,58.0,32.03124921787864,60.0,32.09473562999722,62.0,32.158204804871055,64.0,32.221655678774674,66.0,32.28508707805771,68.0,32.34849771174623,70.0,32.411886159643124,72.00000000000001,32.47525085725623,74.0,32.53859003037551,76.0,32.60190185518969,78.0,32.66518417417546,80.0,32.728434634532604,82.0,32.791650560511236,84.0,32.85482912720046,86.0,32.917967016325754,88.0,32.981060559851926,90.0,33.044105638055846,92.0,33.10709757026697,94.0,33.1700312169667,96.0,33.232900650984625,98.0,33.295699227909864,100.0,33.35841945262071
0,149.9824708496536,0.17199774429270662,0.16583879213948918,0.17120799593359207,2.0,7.6166178057164045,4.0,15.233235611432809,6.0,22.657464042509687,8.0,28.11231588074371,10.0,29.65454324490661,12.0,30.161456200283702,14.0,30.387202866152197,16.0,30.537495196291214,18.000000000000004,30.65663811709448,20.0,30.75683668936791,22.0,30.844311004196058,24.0,30.923235681665577,26.000000000000004,30.99654761764022,28.0,31.066268561480772,30.0,31.133717442534394,32.0,31.199696236828117,34.0,31.264890451866368,36.00000000000001,31.329563177833705,38.0,31.393922119454658,40.0,31.458072789991633,42.0,31.52213604534662,44.0,31.58612971022238,46.0,31.649989259532838,48.0,31.713583045560526,50.0,31.77714753326516,52.00000000000001,31.84069539921778,54.0,31.904228396254947,56.0,31.967746565911053,58.0,32.03124921787864,60.0,32.09473562999722,62.0,32.158204804871055,64.0,32.221655678774674,66.0,32.28508707805771,68.0,32.34849771174623,70.0,32.411886159643124,72.00000000000001,32.47525085725623,74.0,32.53859003037551,76.0,32.60190185518969,78.0,32.66518417417546,80.0,32.728434634532604,82.0,32.791650560511236,84.0,32.85482912720046,86.0,32.917967016325754,88.0,32.981060559851926,90.0,33.044105638055846,92.0,33.10709757026697,94.0,33.1700312169667,96.0,33.232900650984625,98.0,33.295699227909864,100.0,33.35841945262071
0,149.9824708496536,0.17199774429270662,0.16583879213948918,0.17120799593359207,2.0,7.6166178057164045,4.0,15.233235611432809,6.0,22.657464042509687,8.0,28.11231588074371,10.0,29.65454324490661,12.0,30.161456200283702,14.0,30.387202866152197,16.0,30.537495196291214,18.000000000000004,30.65663811709448,20.0,30.75683668936791,22.0,30.844311004196058,24.0,30.923235681665577,26.000000000000004,30.99654761764022,28.0,31.066268561480772,30.0,31.133717442534394,32.0,31.199696236828117,34.0,31.264890451866368,36.00000000000001,31.329563177833705,38.0,31.393922119454658,40.0,31.458072789991633,42.0,31.52213604534662,44.0,31.58612971022238,46.0,31.649989259532838,48.0,31.713583045560526,50.0,31.77714753326516,52.00000000000001,31.84069539921778,54.0,31.904228396254947,56.0,31.967746565911053,58.0,32.03124921787864,60.0,32.09473562999722,62.0,32.158204804871055,64.0,32.221655678774674,66.0,32.28508707805771,68.0,32.34849771174623,70.0,32.411886159643124,72.00000000000001,32.47525085725623,74.0,32.53859003037551,76.0,32.60190185518969,78.0,32.66518417417546,80.0,32.728434634532604,82.0,32.791650560511236,84.0,32.85482912720046,86.0,32.917967016325754,88.0,32.981060559851926,90.0,33.044105638055846,92.0,33.10709757026697,94.0,33.1700312169667,96.0,33.232900650984625,98.0,33.295699227909864,100.0,33.35841945262071
0,149.9824708496536,0.17199774429270662,0.16583879213948918,0.17120799593359207,2.0,7.6166178057164045,4.0,15.233235611432809,6.0,22.657464042509687,8.0,28.11231588074371,10.0,29.65454324490661,12.0,30.161456200283702,14.0,30.387202866152197,16.0,30.537495196291214,18.000000000000004,30.65663811709448,20.0,30.75683668936791,22.0,30.844311004196058,24.0,30.923235681665577,26.000000000000004,30.99654761764022,28.0,31.066268561480772,30.0,31.133717442534394,32.0,31.199696236828117,34.0,31.264890451866368,36.00000000000001,31.329563177833705,38.0,31.393922119454658,40.0,31.458072789991633,42.0,31.52213604534662,44.0,31.58612971022238,46.0,31.649989259532838,48.0,31.713583045560526,50.0,31.77714753326516,52.00000000000001,31.84069539921778,54.0,31.904228396254947,56.0,31.967746565911053,58.0,32.03124921787864,60.0,32.09473562999722,62.0,32.158204804871055,64.0,32.221655678774674,66.0,32.28508707805771,68.0,32.34849771174623,70.0,32.411886159643124,72.00000000000001,32.47525085725623,74.0,32.53859003037551,76.0,32.60190185518969,78.0,32.66518417417546,80.0,32.728434634532604,82.0,32.791650560511236,84.0,32.85482912720046,86.0,32.917967016325754,88.0,32.981060559851926,90.0,33.044105638055846,92.0,33.10709757026697,94.0,33.1700312169667,96.0,33.232900650984625,98.0,33.295699227909864,100.0,33.35841945262071
0,149.41455758701204,0.17087981393840407,0.16976702779466338,0.17292530422066407,2.0,7.5871086682762865,4.0,15.174217336552573,6.0,22.61339643063068,8.0,28.456445309384257,10.0,30.233573307026703,12.0,30.825074131108657,14.0,31.075336365026317,16.0,31.234825675317325,18.000000000000004,31.35982361578304,20.0,31.464515891401444,22.0,31.555535079492547,24.0,31.637231055386405,26.000000000000004,31.712693651185397,28.0,31.78409128965834,30.0,31.852894444452488,32.0,31.919957373226975,34.0,31.986065049048065,36.00000000000001,32.051557986992535,38.0,32.11668104648243,40.0,32.18152768782076,42.0,32.24626248473562,44.0,32.31092996797171,46.0,32.37544471978651,48.0,32.439737368216555,50.0,32.50393232675594,52.00000000000001,32.56810856445002,54.0,32.63226951366285,56.0,32.69641554562236,58.0,32.760546289216215,60.0,32.82466106191134,62.0,32.888758937220864,64.0,32.95283891388659,66.0,33.01689988334225,68.0,33.08094062627283,70.0,33.14495980340013,72.00000000000001,33.20895594271071,74.0,33.27292742383287,76.0,33.336872409723796,78.0,33.40078901572957,80.0,33.46467501165323,82.0,33.52852791950574,84.0,33.59234512498789,86.0,33.65612357355063,88.0,33.71985989803802,90.0,33.78355032897569,92.0,33.847190639009916,94.0,33.910776032899136,96.0,33.97430125578838,98.0,34.03776025877514,100.0,34.10114627657135
0,149.41455758701204,0.17087981393840407,0.16976702779466338,0.17292530422066407,2.0,7.5871086682762865,4.0,15.174217336552573,6.0,22.61339643063068,8.0,28.456445309384257,10.0,30.233573307026703,12.0,30.825074131108657,14.0,31.075336365026317,16.0,31.234825675317325,18.000000000000004,31.35982361578304,20.0,31.464515891401444,22.0,31.555535079492547,24.0,31.637231055386405,26.000000000000004,31.712693651185397,28.0,31.78409128965834,30.0,31.852894444452488,32.0,31.919957373226975,34.0,31.986065049048065,36.00000000000001,32.051557986992535,38.0,32.11668104648243,40.0,32.18152768782076,42.0,32.24626248473562,44.0,32.31092996797171,46.0,32.37544471978651,48.0,32.439737368216555,50.0,32.50393232675594,52.00000000000001,32.56810856445002,54.0,32.63226951366285,56.0,32.69641554562236,58.0,32.760546289216215,60.0,32.82466106191134,62.0,32.888758937220864,64.0,32.95283891388659,66.0,33.01689988334225,68.0,33.08094062627283,70.0,33.14495980340013,72.00000000000001,33.20895594271071,74.0,33.27292742383287,76.0,33.336872409723796,78.0,33.40078901572957,80.0,33.46467501165323,82.0,33.52852791950574,84.0,33.59234512498789,86.0,33.65612357355063,88.0,33.71985989803802,90.0,33.78355032897569,92.0,33.847190639009916,94.0,33.910776032899136,96.0,33.97430125578838,98.0,34.03776025877514,100.0,34.10114627657135
