,E,v,sy,H,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,150.0,0.2,0.15,0.15,2.0,7.6388066734846936,4.0,15.277613346969387,6.0,22.522222942316162,8.0,26.287962941292484,10.0,27.12360828306539,12.0,27.41171611515197,14.0,27.56913582826988,16.0,27.684665665696865,18.000000000000004,27.777836378729344,20.0,27.85683520212608,22.0,27.926774535757218,24.0,27.991071051453872,26.000000000000004,28.05195325081733,28.0,28.110820480333707,30.0,28.168522039220043,32.0,28.225559521687504,34.0,28.282205166516444,36.00000000000001,28.338626584196927,38.0,28.39494230984142,40.0,28.451187996130436,42.0,28.50739787331705,44.0,28.56352796300016,46.0,28.61963267705883,48.0,28.675732753136476,50.0,28.731830155942596,52.00000000000001,28.78789330927309,54.0,28.843872679812804,56.0,28.899675371428252,58.0,28.955454919714512,60.0,29.011217250600453,62.0,29.066963990192868,64.0,29.12269545983311,66.0,29.178411396667812,68.0,29.234111123878268,70.0,29.289793781348322,72.00000000000001,29.345458327997,74.0,29.401103558774025,76.0,29.456728106744006,78.0,29.512330435705064,80.0,29.567908775297624,82.0,29.6234612931022,84.0,29.67898579547708,86.0,29.734479820308596,88.0,29.789940756046676,90.0,29.845365520496877,92.0,29.90075069143897,94.0,29.956092409490175,96.0,30.01138627415963,98.0,30.066627433663186,100.0,30.121810281132777
0,150.0,0.2,0.15,0.15,2.0,7.6388066734846936,4.0,15.277613346969387,6.0,22.522222942316162,8.0,26.287962941292484,10.0,27.12360828306539,12.0,27.41171611515197,14.0,27.56913582826988,16.0,27.684665665696865,18.000000000000004,27.777836378729344,20.0,27.85683520212608,22.0,27.926774535757218,24.0,27.991071051453872,26.000000000000004,28.05195325081733,28.0,28.110820480333707,30.0,28.168522039220043,32.0,28.225559521687504,34.0,28.282205166516444,36.00000000000001,28.338626584196927,38.0,28.39494230984142,40.0,28.451187996130436,42.0,28.50739787331705,44.0,28.56352796300016,46.0,28.61963267705883,48.0,28.675732753136476,50.0,28.731830155942596,52.00000000000001,28.78789330927309,54.0,28.843872679812804,56.0,28.899675371428252,58.0,28.955454919714512,60.0,29.011217250600453,62.0,29.066963990192868,64.0,29.12269545983311,66.0,29.178411396667812,68.0,29.234111123878268,70.0,29.289793781348322,72.00000000000001,29.345458327997,74.0,29.401103558774025,76.0,29.456728106744006,78.0,29.512330435705064,80.0,29.567908775297624,82.0,29.6234612931022,84.0,29.67898579547708,86.0,29.734479820308596,88.0,29.789940756046676,90.0,29.845365520496877,92.0,29.90075069143897,94.0,29.956092409490175,96.0,30.01138627415963,98.0,30.066627433663186,100.0,30.121810281132777
0,145.73307673655506,0.23155813888026705,0.15527594100895598,0.11405006250001506,2.0,7.455120176578957,4.0,14.910240353157914,6.0,22.14764705702267,8.0,26.905772393560586,10.000000000000002,27.948471674815,12.000000000000002,28.28756103989404,14.000000000000002,28.454113926030818,16.0,28.566311161718083,18.000000000000004,28.65308293710002,20.0,28.723766140889563,22.0,28.783910687830897,24.0,28.83727656321665,26.000000000000004,28.886397148193776,28.0,28.932923334662213,30.0,28.977895683355147,32.0,29.021952094716035,34.0,29.065475168240425,36.00000000000001,29.10869056314441,38.0,29.151729697615,40.0,29.194668383006878,42.0,29.237550044979457,44.0,29.280399428713153,46.0,29.32323058061039,48.0,29.366051518432702,50.0,29.408866635626044,52.00000000000001,29.45167847920496,54.0,29.494488484024128,56.0,29.537295458915523,58.0,29.580094725531563,60.0,29.622893841689553,62.0,29.665689996351297,64.0,29.70848034753516,66.0,29.75126831171602,68.0,29.794028383380603,70.0,29.836773962074677,72.00000000000001,29.879518666107867,74.0,29.922263056557703,76.0,29.965007207728192,78.0,30.00775114392869,80.0,30.05044928166093,82.0,30.093108594914845,84.0,30.135659042347385,86.0,30.178192277255224,88.0,30.220713447045693,90.0,30.263224444664207,92.0,30.305726003336286,94.0,30.348218341754805,96.0,30.39070139707842,98.0,30.43317492897038,100.0,30.475638524194654
0,145.73307673655506,0.23155813888026705,0.15527594100895598,0.11405006250001506,2.0,7.455120176578957,4.0,14.910240353157914,6.0,22.14764705702267,8.0,26.905772393560586,10.000000000000002,27.948471674815,12.000000000000002,28.28756103989404,14.000000000000002,28.454113926030818,16.0,28.566311161718083,18.000000000000004,28.65308293710002,20.0,28.723766140889563,22.0,28.783910687830897,24.0,28.83727656321665,26.000000000000004,28.886397148193776,28.0,28.932923334662213,30.0,28.977895683355147,32.0,29.021952094716035,34.0,29.065475168240425,36.00000000000001,29.10869056314441,38.0,29.151729697615,40.0,29.194668383006878,42.0,29.237550044979457,44.0,29.280399428713153,46.0,29.32323058061039,48.0,29.366051518432702,50.0,29.408866635626044,52.00000000000001,29.45167847920496,54.0,29.494488484024128,56.0,29.537295458915523,58.0,29.580094725531563,60.0,29.622893841689553,62.0,29.665689996351297,64.0,29.70848034753516,66.0,29.75126831171602,68.0,29.794028383380603,70.0,29.836773962074677,72.00000000000001,29.879518666107867,74.0,29.922263056557703,76.0,29.965007207728192,78.0,30.00775114392869,80.0,30.05044928166093,82.0,30.093108594914845,84.0,30.135659042347385,86.0,30.178192277255224,88.0,30.220713447045693,90.0,30.263224444664207,92.0,30.305726003336286,94.0,30.348218341754805,96.0,30.39070139707842,98.0,30.43317492897038,100.0,30.475638524194654
0,146.09482639376918,0.23482882558584547,0.16476308274457618,0.12122240008482309,2.0,7.477760285299879,4.0,14.955520570599758,6.0,22.297752942354727,8.0,28.02909371753946,9.999999999999998,29.48245430511401,11.999999999999998,29.940948296997238,13.999999999999998,30.14499728331736,16.0,30.275502483262773,18.000000000000004,30.374707837761985,20.0,30.455218855464594,22.0,30.523234556447907,24.0,30.582933624906172,26.000000000000004,30.637222092646365,28.0,30.68807495932816,30.0,30.73679158994668,32.0,30.784202444544263,34.0,30.830825866255733,36.00000000000001,30.87697939938017,38.0,30.92285478560654,40.0,30.96856653174217,42.0,31.014182449954706,44.0,31.059742446534482,46.0,31.1052698946669,48.0,31.15077843570857,50.0,31.196276085520214,52.00000000000001,31.2417673497291,54.0,31.28725491808082,56.0,31.33274034920135,58.0,31.378224545483015,60.0,31.423699342417372,62.0,31.46917229090447,64.0,31.514639442276636,66.0,31.560102422484782,68.0,31.6055545507182,70.0,31.650982655949324,72.00000000000001,31.696394535488373,74.0,31.74180580126923,76.0,31.78721671884617,78.0,31.832627363886047,80.0,31.878035538347316,82.0,31.923383544833317,84.0,31.96866969724514,86.0,32.01385599990661,88.0,32.05902381543417,90.0,32.10417808575203,92.0,32.149320671180256,94.0,32.19445229451085,96.0,32.23957315027886,98.0,32.284683134219954,100.0,32.32978189667705
0,147.9365269117951,0.22148846710085612,0.16634562409188194,0.12308241970144895,2.0,7.555725805081964,4.0,15.111451610163927,6.0,22.524151126152784,8.0,28.25800280728514,10.0,29.751931001164724,12.0,30.22478713444539,14.0,30.432939467890705,16.0,30.565198195483635,18.000000000000004,30.666150358809578,20.0,30.748106414754652,22.0,30.817350086616415,24.0,30.87810762351277,26.000000000000004,30.933330113193673,28.0,30.985030078151752,30.0,31.034535982302202,32.0,31.082699131951856,34.0,31.130051920639097,36.00000000000001,31.176920938683434,38.0,31.223503555999972,40.0,31.269917692915968,42.0,31.316233192838197,44.0,31.36249115368181,46.0,31.408715640295647,48.0,31.454920692313454,50.0,31.501114306592832,52.00000000000001,31.54728908088437,54.0,31.593461112130377,56.0,31.639631588481716,58.0,31.685801070890058,60.0,31.731960460223142,62.0,31.778119247049723,64.0,31.824252441581255,66.0,31.87036041500083,68.0,31.91646751203466,70.0,31.962574230930173,72.00000000000001,32.00868069058756,74.0,32.0547869182766,76.0,32.10085679028851,78.0,32.14689972323815,80.0,32.192800095750016,82.0,32.23868004299619,84.0,32.284546641278524,86.0,32.330402283524236,88.0,32.37624791766067,90.0,32.42208388022167,92.0,32.46791018519897,94.0,32.51372664808386,96.0,32.559532948379925,98.0,32.60532866375737,100.0,32.6511132315829
0,148.86955832852652,0.16542737821685566,0.2299936828512256,0.11363459024696886,2.0,7.556378635977489,4.0,15.112757271954978,6.0,22.669135907932468,8.0,30.051545703621223,10.0,36.49532110959951,12.0,39.90072461449964,14.0,41.16592206647859,16.0,41.6891431129162,18.000000000000004,41.942667411822285,20.0,42.10448894094224,22.0,42.229339809371446,24.0,42.332190658504544,26.000000000000004,42.41938688786689,28.0,42.49478061172655,30.0,42.5612191005733,32.0,42.6209346621631,34.0,42.675680297418204,36.00000000000001,42.72680995111411,38.0,42.77534763969841,40.0,42.822051981481714,42.0,42.86747450510017,44.0,42.9119636736839,46.0,42.95583349278769,48.0,42.9993111839261,50.0,43.042520927560666,52.00000000000001,43.08554814758112,54.0,43.12845010036387,56.0,43.17126257075282,58.0,43.21401776334627,60.0,43.25673435883368,62.0,43.29940252020742,64.0,43.34203100350226,66.0,43.384649026464466,68.0,43.42726035695354,70.0,43.469867156133105,72.00000000000001,43.51247086870052,74.0,43.5550724561975,76.0,43.597672566544965,78.0,43.64027163840639,80.0,43.68284418668281,82.0,43.72539533785744,84.0,43.7679249021026,86.0,43.81037735954318,88.0,43.85282221951579,90.0,43.89526210452334,92.0,43.93769805245981,94.0,43.98013046315711,96.0,44.02255955827604,98.0,44.06498544624175,100.0,44.107408171521925
0,148.76016971588854,0.15801042186433678,0.24330133182652106,0.12340188121131096,2.0,7.547185538409949,4.0,15.094371076819899,6.0,22.641556615229845,8.0,30.086077023444403,10.0,36.939703169501556,12.0,41.39241322689172,14.0,43.15168461779938,16.0,43.916672715240765,18.000000000000004,44.26419189343113,20.0,44.4647350205678,22.0,44.61151783918655,24.0,44.7309852904162,26.000000000000004,44.83223904747809,28.0,44.919889171472306,30.0,44.99705198834974,32.0,45.066130075847425,34.0,45.129053631364776,36.00000000000001,45.187351289290895,38.0,45.24222377047975,40.0,45.294594281871504,42.0,45.345159389456,44.0,45.39436457938987,46.0,45.44264842486869,48.0,45.49032529960448,50.0,45.537571160347404,52.00000000000001,45.58451874126642,54.0,45.63125853657224,56.0,45.67785405141266,58.0,45.72433022028173,60.0,45.77069634342774,62.0,45.817016993721445,64.0,45.863309172396804,66.0,45.90958162093064,68.0,45.955840435125346,70.0,46.00209306052121,72.00000000000001,46.04833555526073,74.0,46.09457314275781,76.0,46.140751610006305,78.0,46.18692721070651,80.0,46.23301961189451,82.0,46.279073121296506,84.0,46.32512061260183,86.0,46.3711637787801,88.0,46.41720316587074,90.0,46.46323900932192,92.0,46.50927139197844,94.0,46.555300326156605,96.0,46.601325786249056,98.0,46.64734772339684,100.0,46.69336607290584
0,138.069105717297,0.1649404457206079,0.2458724228889503,0.1322887815534414,2.0,7.007926450052726,4.0,14.015852900105452,6.0,21.02377935015818,8.0,28.031705800210904,10.0,34.63768769691842,12.0,40.18709277902915,14.0,42.81333590302262,16.0,43.991745360210736,18.000000000000004,44.529727030030216,20.0,44.80676829830103,22.0,44.985373131995324,24.0,45.12460648981337,26.000000000000004,45.241562402523975,28.0,45.34294235019548,30.0,45.43238639114267,32.0,45.51243449203341,34.0,45.585082513442984,36.00000000000001,45.651954799040055,38.0,45.71437320848022,40.0,45.77340000875718,42.0,45.829875063325005,44.0,45.884451429379126,46.0,45.93762900348756,48.0,45.98972430689452,50.0,46.04105498187085,52.00000000000001,46.0918771755963,54.0,46.14233478138083,56.0,46.19253173096845,58.0,46.24254202285551,60.0,46.292404631324445,62.0,46.34214873916799,64.0,46.39178466790831,66.0,46.441379309828896,68.0,46.49094465788115,70.0,46.54048909302476,72.00000000000001,46.59001864081635,74.0,46.63953742762916,76.0,46.689048481574126,78.0,46.73848413318536,80.0,46.78791330341061,82.0,46.8372241558461,84.0,46.88649472080533,86.0,46.93575750031906,88.0,46.98501456719782,90.0,47.034266591741776,92.0,47.083513839247004,94.0,47.13275637864845,96.0,47.18199418976559,98.0,47.231227206027945,100.0,47.28045533309237
0,138.069105717297,0.1649404457206079,0.2458724228889503,0.1322887815534414,2.0,7.007926450052726,4.0,14.015852900105452,6.0,21.02377935015818,8.0,28.031705800210904,10.0,34.63768769691842,12.0,40.18709277902915,14.0,42.81333590302262,16.0,43.991745360210736,18.000000000000004,44.529727030030216,20.0,44.80676829830103,22.0,44.985373131995324,24.0,45.12460648981337,26.000000000000004,45.241562402523975,28.0,45.34294235019548,30.0,45.43238639114267,32.0,45.51243449203341,34.0,45.585082513442984,36.00000000000001,45.651954799040055,38.0,45.71437320848022,40.0,45.77340000875718,42.0,45.829875063325005,44.0,45.884451429379126,46.0,45.93762900348756,48.0,45.98972430689452,50.0,46.04105498187085,52.00000000000001,46.0918771755963,54.0,46.14233478138083,56.0,46.19253173096845,58.0,46.24254202285551,60.0,46.292404631324445,62.0,46.34214873916799,64.0,46.39178466790831,66.0,46.441379309828896,68.0,46.49094465788115,70.0,46.54048909302476,72.00000000000001,46.59001864081635,74.0,46.63953742762916,76.0,46.689048481574126,78.0,46.73848413318536,80.0,46.78791330341061,82.0,46.8372241558461,84.0,46.88649472080533,86.0,46.93575750031906,88.0,46.98501456719782,90.0,47.034266591741776,92.0,47.083513839247004,94.0,47.13275637864845,96.0,47.18199418976559,98.0,47.231227206027945,100.0,47.28045533309237
